id;name;city_id;unit_class_kind;unit_type_produce_id;size;technology_level;employee_count;employee_salary;employee_level;equipment_count;equipment_quality;equipment_wear;district_id;fertility;quality;extract_cost;on_holiday;artefact_energy;artefact_wear;artefact_feeder
9176494;Dry cereal plant;0;workshop;0;100;28;5000;549.82;15.61;5000;61.63;0.01;0;0;0;0;0;1;1;0;
9180034;Cement quarry;0;mine;0;20;31;10000;481.64;15.84;20000;62.99;0.00;0;0;0;0;0;0;0;0;
9180107;Auto repair shop;0;repair;0;100;1;500;46051.06;25;500;51.3521351408853;0.10;2010;0;0;0;0;0;0;0;
9180108;Auto repair shop;0;repair;0;100;1;500;66229.61;25;500;51.3412281628661;0.10;2009;0;0;0;0;0;0;0;
9180109;Auto repair shop;0;repair;0;100;1;500;66229.61;25;500;51.3412345176973;0.10;2010;0;0;0;0;0;0;0;
9183687;Agricultural farm ;0;farm;0;10;40;1000;1759.70;19.13;200;61.27;0.04;0;0;0;0;0;0;0;0;
9183696;0;0;villa;0;3;1;0;213.49;1e-06;3;112.94;0.00;0;0;0;0;0;0;0;0;
9183762;Agricultural farm ;0;farm;0;1;40;100;241.43;19.13;20;59.62;0.33;0;0;0;0;0;0;0;0;
9190869;Oil well;0;mine;0;1;39;500;762.69;10.76;2500;28.1;0.00;0;0;0;0;0;0;0;0;
9194421;Auto repair shop;0;repair;0;100;1;500;22650.11;25;500;51.3701556195658;0.10;2010;0;0;0;0;0;0;0;
9199424;0;0;villa;0;2;1;0;338.90;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
9199435;Store;0;shop;0;1000;1;5000;2944.17073077872;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9200320;Environmental Equipment Plant;0;workshop;0;100;21;20000;532.08;15.3;40000;59.81;0.00;0;0;0;0;0;1;1;0;
9201933;Mobile network operator;0;it;0;500;1;5000;2945.43;16.62;500;67.7168890821969;0.00;2008;0;0;0;0;0;0;0;
9201934;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
9205221;Store ;0;shop;0;1000;1;3000;2944.17073077872;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9207642;Restaurant;0;restaurant;0;100;1;1000;14866.44;26.3;1000;72.9801271119817;0.06;2010;0;0;0;0;0;0;0;
9207644;Restaurant;0;restaurant;0;100;1;1000;24376.80;26.3;1000;72.9801271119816;0.06;2010;0;0;0;0;0;0;0;
9207645;Restaurant;0;restaurant;0;100;1;1000;21097.30;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
9207646;Restaurant;0;restaurant;0;100;1;1000;18557.16;26.3;1000;72.9801271119816;0.06;2008;0;0;0;0;0;0;0;
9207647;Restaurant;0;restaurant;0;100;1;1000;10913.50;26.3;1000;72.9801271119817;0.06;2009;0;0;0;0;0;0;0;
9207725;Restaurant;0;restaurant;0;100;1;1000;9399.50;26.3;1000;72.9801271119816;0.04;2010;0;0;0;0;0;0;0;
9207747;Restaurant;0;restaurant;0;100;1;1000;9399.50;26.3;1000;72.9801271119816;0.04;2009;0;0;0;0;0;0;0;
9207748;Restaurant;0;restaurant;0;100;1;1000;23611.24;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
9207749;Restaurant;0;restaurant;0;100;1;1000;23611.24;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
9207750;Restaurant;0;restaurant;0;100;1;1000;14914.00;26.3;1000;72.9801271119816;0.06;2009;0;0;0;0;0;0;0;
9207751;Restaurant;0;restaurant;0;100;1;1000;38693.49;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
9207752;Auto repair shop;0;repair;0;2000;1;10000;72050.55;18.28;10000;49.8597242865536;0.00;2010;0;0;0;0;0;0;0;
9207753;Auto repair shop;0;repair;0;100;1;500;80000.00;23.05;500;51.3079300926092;0.10;2009;0;0;0;0;0;0;0;
9207754;Auto repair shop;0;repair;0;100;1;500;16287.67;25;500;51.0272952557736;0.17;2009;0;0;0;0;0;0;0;
9207755;Auto repair shop;0;repair;0;100;1;500;62072.20;25;500;51.3076719779196;0.10;2009;0;0;0;0;0;0;0;
9207756;Auto repair shop;0;repair;0;100;1;500;40340.74;25;500;51.0197925763961;0.10;2009;0;0;0;0;0;0;0;
9207757;Auto repair shop;0;repair;0;100;1;500;29688.32;25;500;51.0572653326753;0.17;2009;0;0;0;0;0;0;0;
9207758;Auto repair shop;0;repair;0;100;1;500;20643.01;25;500;51.370414480084;0.10;2009;0;0;0;0;0;0;0;
9210144;Store ;0;shop;0;1000;1;3000;15032.0368031272;12.48;0;0;0.00;2010;0;0;0;0;0;0;0;
9210171;Agricultural farm ;0;farm;0;1;40;100;415.16;19.13;20;59.02;0.42;0;0;0;0;0;0;0;0;
9217252;Kindergarten;0;educational;0;150;1;750;49889.03;21;750;67.6440540908323;0.06;2009;0;0;0;0;0;0;0;
9218120;Kindergarten;0;educational;0;150;1;750;13633.85;16.61;750;67.6585815183502;0.13;2010;0;0;0;0;0;0;0;
9219014;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.07;0;0;0;0;0;0;0;0;
9219015;Mobile network operator;0;it;0;500;1;5000;2999.45;16.6;500;67.6273751256431;0.16;2008;0;0;0;0;0;0;0;
9219016;Store;0;shop;0;1000;1;2000;2032.76302939334;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9225427;Oil well;0;mine;0;1;39;0;434.81;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9226234;Store;0;shop;0;1000;1;5000;6748.82502316904;8.33;0;0;0.00;2010;0;0;0;0;0;0;0;
9273540;Oil well;0;mine;0;1;39;500;52.50;1.77;2500;15.82;0.00;0;0;0;0;0;0;0;0;
9297722;Maddy's Oil well Venezuella;0;mine;0;10;39;0;1287.70;1e-06;2500;10.13;0.00;0;0;0;0;0;0;0;0;
9318106;Car chemicals plant;0;workshop;0;1000;39;100000;723.18;18.75;100000;59.13;0.00;0;0;0;0;0;1;1;0;
9337516;Clay pit ;0;mine;0;10;39;5000;723.18;18.75;10000;47.4;0.00;0;0;0;0;0;0;0;0;
9355257;Warehouse;0;warehouse;0;500;0;0;0.00;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9357484;Restaurant;0;restaurant;0;100;1;1000;30944.56;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
9402323;Bauxite quarry ;0;mine;0;1;39;0;1372.87;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9402324;Oil well;0;mine;0;1;39;0;582.41;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9402325;Iron ore mine;0;mine;0;1;40;0;450.27;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9402326;Agricultural farm ;0;farm;0;10;40;1000;4506.26;19.13;200;62.29;0.48;0;0;0;0;0;0;0;0;
9402329;Fishing base;0;fishingbase;0;10;39;500;1944.86;18.75;50;55.47;1.87;0;0;0;0;0;0;0;0;
9402330;Fishing base;0;fishingbase;0;20;39;1000;1006.68;18.75;100;54.72;0.62;0;0;0;0;0;0;0;0;
9403811;Laboratory ;0;lab;0;100;39;1000;4241.18;18.75;10000;64.46;0.00;0;0;0;0;0;0;1;0;
9403812;Laboratory ;0;lab;0;100;40;1000;4283.94;19.13;10000;64.48;0.00;0;0;0;0;0;0;1;0;
9403813;Laboratory ;0;lab;0;100;23;1000;3926.39;16.07;10000;64.39;0.00;0;0;0;0;0;0;1;0;
9414765;Coal mine ;0;mine;0;10;38;5000;2949.61;18.36;10000;75.16;0.00;0;0;0;0;0;0;0;0;
9414766;Bauxite quarry ;0;mine;0;1;39;0;524.57;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9414768;Oil well;0;mine;0;1;39;0;314.64;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9414769;Coal mine ;0;mine;0;1;38;0;642.58;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9468433;Sheep farm;0;animalfarm;0;200;40;6000;297.56;21.7;120000;101.02;0.00;0;0;0;0;0;0;0;0;
9479155;Car repair shop;0;repair;0;100;1;500;28012.54;25;500;50.8088107763342;0.11;2009;0;0;0;0;0;0;0;
9479156;Car repair shop;0;repair;0;100;1;500;19706.02;25;500;51.370095256783;0.10;2009;0;0;0;0;0;0;0;
9479157;Car repair shop;0;repair;0;100;1;500;29285.22;25;500;51.3701556195658;0.10;2009;0;0;0;0;0;0;0;
9479158;Car repair shop;0;repair;0;100;1;500;80000.00;23.91;500;51.0558568307486;0.17;2009;0;0;0;0;0;0;0;
9479159;Car repair shop;0;repair;0;100;1;500;17888.53;25;500;51.3809758194091;0.10;2009;0;0;0;0;0;0;0;
9479160;Car repair shop;0;repair;0;100;1;500;68573.83;25;500;51.0558568307486;0.17;2009;0;0;0;0;0;0;0;
9488301;Oil well;0;mine;0;1;39;0;582.41;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9488302;Iron ore mine;0;mine;0;1;40;0;450.27;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9488304;Fishing base;0;fishingbase;0;20;39;1000;981.80;18.75;100;54.79;0.22;0;0;0;0;0;0;0;0;
9491012;Bauxite quarry ;0;mine;0;1;39;500;714.14;9.3;1000;28.57;0.04;0;0;0;0;0;0;0;0;
9491013;Agricultural farm ;0;farm;0;250;40;25000;576.14;19.13;5000;63.27;0.01;0;0;0;0;0;0;0;0;
9508379;Copper Mine;0;mine;0;100;40;50000;558.02;19.13;100000;75.47;0.00;0;0;0;0;0;0;0;0;
9524189;Plantation;0;orchard;0;250;40;25000;3852.68;19.13;5000;55.81;0.00;0;0;0;0;0;0;0;0;
9557006;Laboratory ;0;lab;0;100;18;1000;4012.19;16.78;10000;68.7;0.00;0;0;0;0;0;0;1;0;
9557007;Laboratory ;0;lab;0;100;19;1000;4012.19;16.78;10000;68.7;0.00;0;0;0;0;0;0;1;0;
9557008;Laboratory ;0;lab;0;100;18;1000;3973.75;16.46;10000;66.75;0.00;0;0;0;0;0;0;1;0;
9581682;Peanut butter plant;0;workshop;0;100;17;5000;185.41;15.19;5000;59.18;0.00;0;0;0;0;0;1;1;0;
9581683;Office ;0;office;0;1000;1;10000;3286.97053457883;15.45;10000;60.7211584323378;0.00;0;0;0;0;0;0;0;0;
9583313;Nut bars factory;0;workshop;0;100;17;5000;185.41;15.19;5000;59.18;0.00;0;0;0;0;0;1;1;0;
9585841;Peanut press;0;workshop;0;200;16;10000;185.41;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9611303;Agricultural farm ;0;farm;0;100;40;10000;2076.67;19.13;2000;63.98;0.01;0;0;0;0;0;0;0;0;
9645365;Clay pit ;0;mine;0;10;39;5000;502.56;18.75;10000;75.12;0.00;0;0;0;0;0;0;0;0;
9731957;Laboratory;0;lab;0;100;11;1000;3910.48;15.94;10000;63.61;0.00;0;0;0;0;0;0;1;0;
9731959;Laboratory;0;lab;0;100;11;1000;3910.48;15.94;10000;63.61;0.00;0;0;0;0;0;0;1;0;
9731961;Laboratory;0;lab;0;100;11;1000;3910.48;15.94;10000;63.61;0.00;0;0;0;0;0;0;1;0;
9745002;Office ;0;office;0;1000;1;10000;6098.13342341317;15.45;10000;60.7176013259673;0.00;0;0;0;0;0;0;0;0;
9745003;Office ;0;office;0;1000;1;10000;5508.81530570946;15.45;10000;60.7176013259673;0.00;0;0;0;0;0;0;0;0;
9745004;Office ;0;office;0;1000;1;10000;6087.61382093189;15.45;10000;60.7176013259673;0.00;0;0;0;0;0;0;0;0;
9747118;Laboratory;0;lab;0;100;11;1000;3910.48;15.94;10000;63.61;0.00;0;0;0;0;0;0;1;0;
9748248;Coal mine ;0;mine;0;1;38;0;805.00;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9748249;Polymetallic ore mine;0;mine;0;10;40;5000;5893.60;19.13;10000;75.16;1.26;0;0;0;0;0;0;0;0;
9748252;Agricultural farm ;0;farm;0;1;40;100;3893.21;19.13;20;64.69;1.51;0;0;0;0;0;0;0;0;
9748254;Fishing base;0;fishingbase;0;2;39;100;4605.61;18.75;10;56.08;5.89;0;0;0;0;0;0;0;0;
9833844;EVA production plant;0;workshop;0;200;9;40000;185.41;15.19;80000;59.18;0.00;0;0;0;0;0;1;1;0;
9833845;Orthopedic factory;0;workshop;0;200;10;20000;185.41;15.19;20000;59.18;0.00;0;0;0;0;0;1;1;0;
9833846;Sports shoes factory;0;workshop;0;100;10;10000;185.41;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9833847;Laboratory ;0;lab;0;100;9;1000;3910.48;15.94;10000;63.61;0.00;0;0;0;0;0;0;1;0;
9833848;EVA products factory;0;workshop;0;100;10;10000;185.41;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9923801;Plantation;0;orchard;0;1;40;100;801.51;19.13;20;64.76;1.68;0;0;0;0;0;0;0;0;
9932747;Watch factory (2);0;workshop;0;100;5;10000;1328.61;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9932748;Bicycle production plant (II generation);0;workshop;0;100;5;20000;526.54;15.19;40000;59.18;0.00;0;0;0;0;0;1;1;0;
9932749;Hair Dryer production plant (2);0;workshop;0;100;5;10000;711.00;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9932750;Household chemicals factory (2nd generation);0;workshop;0;100;5;20000;505.05;15.19;80000;59.18;0.00;0;0;0;0;0;1;1;0;
9932753;Warehouse;0;warehouse;0;500;1;0;311.77;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
9933193;Laboratory;0;lab;0;100;6;1000;3909.25;15.93;10000;63.53;0.01;0;0;0;0;0;0;1;0;
9933194;Laboratory;0;lab;0;100;6;1000;3904.34;15.89;10000;63.33;0.00;0;0;0;0;0;0;1;0;
9933195;Laboratory;0;lab;0;100;7;1000;3904.34;15.89;10000;63.33;0.00;0;0;0;0;0;0;1;0;
9933196;Laboratory;0;lab;0;100;6;1000;3904.34;15.89;10000;63.33;0.00;0;0;0;0;0;0;1;0;
9933197;Laboratory;0;lab;0;100;6;1000;3904.34;15.89;10000;63.33;0.00;0;0;0;0;0;0;1;0;
9934104;Carbon production plant;0;workshop;0;200;6;40000;185.41;15.19;160000;59.18;0.00;0;0;0;0;0;1;1;0;
9934105;Rubber production plant (2);0;workshop;0;100;5;20000;185.41;15.19;80000;59.18;0.00;0;0;0;0;0;1;1;0;
9934121;Store;0;shop;0;1000;1;2000;5338.14729656752;7.95;0;0;0.00;2010;0;0;0;0;0;0;0;
9934549;Synthetic fabric factory;0;workshop;0;100;5;20000;185.41;15.19;80000;59.18;0.00;0;0;0;0;0;1;1;0;
9934558;Store ;0;shop;0;1000;1;1257;4543.24642211779;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934559;Store ;0;shop;0;1000;1;3000;6773.08690497593;8.39;0;0;0.00;2010;0;0;0;0;0;0;0;
9934560;Store ;0;shop;0;1000;1;3000;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934561;Store ;0;shop;0;1000;1;3000;7969.29914652933;9.35;0;0;0.00;2010;0;0;0;0;0;0;0;
9934563;Store ;0;shop;0;1000;1;2000;5663.66486919967;7.58;0;0;0.00;2010;0;0;0;0;0;0;0;
9934564;Store ;0;shop;0;1000;1;2000;8273.95490279814;8.99;0;0;0.00;2010;0;0;0;0;0;0;0;
9934565;Store;0;shop;0;1000;1;2000;5876.35499408298;8.16;0;0;0.00;2010;0;0;0;0;0;0;0;
9934566;Store ;0;shop;0;1000;1;2000;1339.37945158908;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934567;Store ;0;shop;0;1000;1;2000;1032.62804656298;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934568;Store ;0;shop;0;1000;1;2000;2489.66249546403;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934569;Store ;0;shop;0;1000;1;2000;1278.7174251038;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934570;Store ;0;shop;0;1000;1;2000;2067.53636284995;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9934571;Store ;0;shop;0;1000;1;2000;5059.14510412448;8.68;0;0;0.00;2010;0;0;0;0;0;0;0;
9934572;Store ;0;shop;0;1000;1;2000;2288.54502479921;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934573;Store ;0;shop;0;1000;1;2000;5935.86134523488;9.83;0;0;0.00;2010;0;0;0;0;0;0;0;
9934574;Store ;0;shop;0;1000;1;2000;7027.39425696944;10.09;0;0;0.00;2010;0;0;0;0;0;0;0;
9934575;Store ;0;shop;0;1000;1;2000;739.200599766614;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934576;Store ;0;shop;0;1000;1;1100;2913.44028320698;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934577;Store ;0;shop;0;1000;1;2000;739.200599766614;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934578;Store ;0;shop;0;1000;1;2000;1339.37945158908;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934579;Store ;0;shop;0;1000;1;2000;1278.7174251038;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934580;Store ;0;shop;0;1000;1;2000;739.200599766614;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934581;Store ;0;shop;0;1000;1;2000;1339.37945158908;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934582;Store ;0;shop;0;1000;1;2000;1278.7174251038;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934583;Store ;0;shop;0;1000;1;2000;4642.75708820815;7.31;0;0;0.00;2010;0;0;0;0;0;0;0;
9934584;Store ;0;shop;0;1000;1;3000;7541.37177986207;9.92;0;0;0.00;2010;0;0;0;0;0;0;0;
9934585;Store ;0;shop;0;1000;1;2000;2944.17073077872;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934586;Store ;0;shop;0;1000;1;2000;5714.3413191706;9.11;0;0;0.00;2010;0;0;0;0;0;0;0;
9934587;Store ;0;shop;0;1000;1;2000;1339.37945158908;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934588;Store ;0;shop;0;1000;1;2000;1420.78474446485;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934589;Store ;0;shop;0;1000;1;2000;1278.7174251038;7;0;0;0.00;2010;0;0;0;0;0;0;0;
9934590;Store ;0;shop;0;1000;1;2000;11050.3135720519;10.24;0;0;0.00;2010;0;0;0;0;0;0;0;
9935440;Flip flops plant;0;workshop;0;100;7;10000;3773.85;15.19;10000;59.18;0.00;0;0;0;0;0;1;1;0;
9936730;Glue production plant;0;workshop;0;100;6;5000;505.05;15.19;5000;59.18;0.21;0;0;0;0;0;1;1;0;
9938422;Car repair shop;0;repair;0;100;1;500;31102.54;22;500;49.8159469880399;0.14;2010;0;0;0;0;0;0;0;
9938423;Car repair shop;0;repair;0;1000;1;5000;56658.62;20;5000;49.8305470821367;0.01;2010;0;0;0;0;0;0;0;
9938424;Car repair shop;0;repair;0;1000;1;5000;77430.97;20;5000;49.7869423876065;0.00;2010;0;0;0;0;0;0;0;
9938425;Car repair shop;0;repair;0;2000;1;10000;12914.96;18;10000;49.7986355328148;0.00;2009;0;0;0;0;0;0;0;
9938426;Car repair shop;0;repair;0;100;1;500;64641.47;20;500;49.7679442650135;0.10;2010;0;0;0;0;0;0;0;
9938427;Car repair shop;0;repair;0;100;1;500;51999.54;20;500;49.7720860047591;0.10;2010;0;0;0;0;0;0;0;
9938428;Car repair shop;0;repair;0;500;1;2500;44677.41;20;2500;49.8158853321605;0.02;2009;0;0;0;0;0;0;0;
9938430;Car repair shop;0;repair;0;100;1;500;750.21;13.54;500;49.7717115823112;0.06;2010;0;0;0;0;0;0;0;
9938881;Store ;0;shop;0;1000;1;1300;3114.59867331033;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9938882;Store ;0;shop;0;1000;1;3000;4415.16680989001;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9941022;Laboratory;0;lab;0;100;4;1000;3905.57;15.9;10000;63.37;0.00;0;0;0;0;0;0;1;0;
9941024;Motorcycle factory (2);0;workshop;0;100;3;30000;528.65;15.19;120000;59.18;0.00;0;0;0;0;0;1;1;0;
9941040;Solar power plant;0;power;0;100;31;5000;683.20;16.17;100;64.98;0.44;0;0;0;0;0;0;0;0;
9941930;Store ;0;shop;0;1000;1;3000;1518.88278118361;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9942844;Hairdressing salon;0;service_light;0;100;1;500;2383.60;9.42;500;28.8849469936542;0.33;2009;0;0;0;0;0;0;0;
9945033;Store ;0;shop;0;1000;1;3000;674.157375153069;8;0;0;0.00;2010;0;0;0;0;0;0;0;
9945034;Store ;0;shop;0;1000;1;3000;1940.94340319931;8;0;0;0.00;2010;0;0;0;0;0;0;0;
